"","x"
"25058","13"
"25059","18"
"25060","1"
"25061","33"
"25062","3"
"25063","7"
"25064","13"
"25065","5"
"25066","1"
"25067","0"
"25068","8"
"25069","6"
"25070","31"
"25071","3"
"25072","27"
"25073","3"
"25074","7"
"25075","0"
"25076","2"
"25077","1"
"25078","2"
"25079","1"
"25080","3"
"25081","1"
"25082","1"
"25083","4"
"25084","0"
"25085","2"
"25086","2"
"25087","13"
"25088","11"
"25089","2"
"25090","26"
"25091","0"
"25092","7"
"25093","2"
"25094","37"
"25095","1"
"25096","2"
"25097","2"
"25098","0"
"25099","2"
"25100","26"
"25101","5"
"25102","19"
"25103","13"
"25104","1"
"25105","4"
"25106","8"
"25107","3"
"25108","25"
"25109","3"
"25110","20"
"25111","9"
"25112","4"
"25113","1"
"25114","32"
"25115","3"
"25116","24"
"25117","1"
"25118","24"
"25119","12"
"25120","3"
"25121","0"
"25122","3"
"25123","2"
"25124","7"
"25125","0"
"25126","6"
"25127","1"
"25128","9"
"25129","6"
"25130","15"
"25131","28"
"25132","12"
"25133","24"
"25134","8"
"25135","3"
"25136","0"
"25137","0"
"25138","3"
"25139","6"
"25140","3"
"25141","6"
"25142","4"
"25143","13"
"25144","4"
"25145","2"
"25146","29"
"25147","2"
"25148","0"
"25149","6"
"25150","4"
"25151","14"
"25152","9"
"25153","0"
"25154","2"
"25155","3"
"25156","5"
"25157","1"
"25158","11"
"25159","0"
"25160","5"
"25161","3"
"25162","21"
"25163","21"
"25164","0"
"25165","6"
"25166","4"
"25167","5"
"25168","4"
"25169","7"
"25170","3"
"25171","5"
"25172","0"
"25173","1"
"25174","19"
"25175","0"
"25176","7"
"25177","4"
"25178","0"
"25179","9"
"25180","8"
"25181","25"
"25182","2"
"25183","12"
"25184","2"
"25185","1"
"25186","13"
"25187","0"
"25188","8"
"25189","6"
"25190","3"
"25191","18"
"25192","1"
"25193","2"
"25194","14"
"25195","1"
"25196","35"
"25197","1"
"25198","6"
"25199","4"
"25200","19"
"25201","3"
"25202","3"
"25203","1"
"25204","0"
"25205","27"
"25206","31"
"25207","34"
"25208","7"
"25209","15"
"25210","3"
"25211","0"
"25212","20"
"25213","0"
"25214","3"
"25215","0"
"25216","3"
"25217","4"
"25218","4"
"25219","4"
"25220","0"
"25221","4"
"25222","0"
"25223","3"
"25224","5"
"25225","4"
"25226","8"
"25227","22"
"25228","6"
"25229","5"
"25230","11"
"25231","1"
"25232","6"
"25233","0"
"25234","7"
"25235","17"
"25236","4"
"25237","5"
"25238","1"
"25239","10"
"25240","0"
"25241","0"
"25242","1"
"25243","9"
"25244","20"
"25245","5"
"25246","3"
"25247","23"
"25248","25"
"25249","19"
"25250","3"
"25251","1"
"25252","5"
"25253","2"
"25254","14"
"25255","3"
"25256","18"
"25257","0"
"25258","1"
"25259","5"
"25260","1"
"25261","29"
"25262","3"
"25263","3"
"25264","3"
"25265","4"
"25266","20"
"25267","3"
"25268","2"
"25269","0"
"25270","6"
"25271","12"
"25272","7"
"25273","1"
"25274","8"
"25275","14"
"25276","21"
"25277","5"
"25278","0"
"25279","1"
"25280","4"
"25281","10"
"25282","1"
"25283","8"
"25284","15"
"25285","5"
"25286","0"
"25287","0"
"25288","4"
"25289","27"
"25290","15"
"25291","15"
"25292","5"
"25293","0"
"25294","7"
"25295","3"
"25296","18"
"25297","20"
"25298","9"
"25299","1"
"25300","2"
"25301","8"
"25302","7"
"25303","1"
"25304","1"
"25305","4"
"25306","0"
"25307","0"
"25308","0"
"25309","1"
"25310","0"
"25311","1"
"25312","2"
"25313","2"
"25314","19"
"25315","12"
"25316","1"
"25317","3"
"25318","5"
"25319","1"
"25320","29"
"25321","8"
"25322","11"
"25323","0"
"25324","4"
"25325","22"
"25326","0"
"25327","12"
"25328","0"
"25329","0"
"25330","1"
"25331","4"
"25332","1"
"25333","8"
"25334","28"
"25335","0"
"25336","3"
"25337","9"
"25338","2"
"25339","2"
"25340","17"
"25341","11"
"25342","2"
"25343","0"
"25344","2"
"25345","16"
"25346","10"
"25347","2"
"25348","4"
"25349","2"
"25350","1"
"25351","0"
"25352","10"
"25353","18"
"25354","0"
"25355","26"
"25356","0"
"25357","6"
"25358","3"
"25359","25"
"25360","1"
"25361","5"
"25362","14"
"25363","6"
"25364","4"
"25365","15"
"25366","2"
"25367","9"
"25368","2"
"25369","8"
"25370","1"
"25371","5"
"25372","9"
"25373","11"
"25374","7"
"25375","1"
"25376","2"
"25377","6"
"25378","4"
"25379","1"
"25380","20"
"25381","2"
"25382","6"
"25383","8"
"25384","6"
"25385","2"
"25386","0"
"25387","5"
"25388","2"
"25389","27"
"25390","26"
"25391","6"
"25392","13"
"25393","3"
"25394","21"
"25395","5"
"25396","0"
"25397","0"
"25398","7"
"25399","1"
"25400","9"
"25401","7"
"25402","2"
"25403","21"
"25404","0"
"25405","28"
"25406","3"
"25407","23"
"25408","7"
"25409","16"
"25410","0"
"25411","21"
"25412","8"
"25413","2"
"25414","3"
"25415","20"
"25416","28"
"25417","15"
"25418","16"
"25419","14"
"25420","4"
"25421","3"
"25422","2"
"25423","8"
"25424","27"
"25425","27"
"25426","5"
"25427","8"
"25428","5"
"25429","23"
"25430","4"
"25431","2"
"25432","0"
"25433","0"
"25434","26"
"25435","0"
"25436","1"
"25437","1"
"25438","1"
"25439","1"
"25440","7"
"25441","3"
"25442","15"
"25443","1"
"25444","14"
"25445","29"
"25446","0"
"25447","0"
"25448","0"
"25449","1"
"25450","11"
"25451","6"
"25452","4"
"25453","27"
"25454","8"
"25455","2"
"25456","3"
"25457","18"
"25458","4"
"25459","4"
"25460","14"
"25461","8"
"25462","0"
"25463","1"
"25464","1"
"25465","2"
"25466","13"
"25467","4"
"25468","0"
"25469","0"
"25470","10"
"25471","0"
"25472","4"
"25473","22"
"25474","5"
"25475","12"
"25476","8"
"25477","2"
"25478","11"
"25479","0"
"25480","28"
"25481","4"
"25482","4"
"25483","2"
"25484","7"
"25485","2"
"25486","5"
"25487","24"
"25488","1"
"25489","1"
"25490","1"
"25491","5"
"25492","1"
"25493","1"
"25494","34"
"25495","6"
"25496","4"
"25497","2"
"25498","6"
"25499","15"
"25500","6"
"25501","1"
"25502","0"
"25503","2"
"25504","3"
"25505","9"
"25506","4"
"25507","0"
"25508","24"
"25509","18"
"25510","2"
"25511","0"
"25512","0"
"25513","3"
"25514","0"
"25515","3"
"25516","14"
"25517","5"
"25518","6"
"25519","0"
"25520","7"
"25521","0"
"25522","8"
"25523","8"
"25524","1"
"25525","18"
"25526","7"
"25527","6"
"25528","5"
"25529","8"
"25530","0"
"25531","2"
"25532","12"
"25533","35"
"25534","24"
"25535","19"
"25536","16"
"25537","9"
"25538","1"
"25539","24"
"25540","3"
"25541","24"
"25542","5"
"25543","0"
"25544","6"
"25545","2"
"25546","2"
"25547","10"
"25548","0"
"25549","5"
"25550","17"
"25551","0"
"25552","1"
"25553","0"
"25554","4"
"25555","5"
"25556","3"
"25557","5"
"25558","2"
"25559","3"
"25560","6"
"25561","2"
"25562","1"
"25563","26"
"25564","8"
"25565","6"
"25566","6"
"25567","19"
"25568","9"
"25569","1"
"25570","7"
"25571","13"
"25572","1"
"25573","3"
"25574","5"
"25575","7"
"25576","1"
"25577","5"
"25578","2"
"25579","6"
"25580","2"
"25581","7"
"25582","1"
"25583","0"
"25584","1"
"25585","0"
"25586","5"
"25587","4"
"25588","3"
"25589","5"
"25590","4"
"25591","15"
"25592","9"
"25593","2"
"25594","3"
"25595","14"
"25596","3"
"25597","2"
"25598","31"
"25599","5"
"25600","0"
"25601","16"
"25602","1"
"25603","6"
"25604","6"
"25605","16"
"25606","1"
"25607","8"
"25608","0"
"25609","11"
"25610","9"
"25611","5"
"25612","0"
"25613","0"
"25614","0"
"25615","0"
"25616","7"
"25617","0"
"25618","8"
"25619","2"
"25620","10"
"25621","19"
"25622","10"
"25623","23"
"25624","16"
"25625","13"
"25626","1"
"25627","7"
"25628","1"
"25629","0"
"25630","17"
"25631","5"
"25632","26"
"25633","0"
"25634","16"
"25635","1"
"25636","11"
"25637","4"
"25638","7"
"25639","1"
"25640","1"
"25641","13"
"25642","2"
"25643","0"
"25644","11"
"25645","7"
"25646","15"
"25647","8"
"25648","1"
"25649","1"
"25650","0"
"25651","8"
"25652","2"
"25653","2"
"25654","4"
"25655","13"
"25656","7"
"25657","3"
"25658","8"
"25659","28"
"25660","2"
"25661","3"
"25662","28"
"25663","4"
"25664","33"
"25665","20"
"25666","8"
"25667","7"
"25668","30"
"25669","29"
"25670","0"
"25671","15"
"25672","6"
"25673","2"
"25674","27"
"25675","9"
"25676","1"
"25677","1"
"25678","3"
"25679","6"
"25680","21"
"25681","3"
"25682","1"
"25683","9"
"25684","9"
"25685","0"
"25686","14"
"25687","6"
"25688","16"
"25689","4"
"25690","9"
"25691","1"
"25692","0"
"25693","5"
"25694","25"
"25695","2"
"25696","24"
"25697","3"
"25698","2"
"25699","24"
"25700","6"
"25701","0"
"25702","3"
"25703","14"
"25704","0"
"25705","1"
"25706","15"
"25707","4"
"25708","15"
"25709","15"
"25710","30"
"25711","5"
"25712","2"
"25713","16"
"25714","5"
"25715","15"
"25716","1"
"25717","1"
"25718","12"
"25719","14"
"25720","1"
"25721","1"
"25722","0"
"25723","9"
"25724","17"
"25725","14"
"25726","5"
"25727","11"
"25728","1"
"25729","7"
"25730","2"
"25731","5"
"25732","11"
"25733","8"
"25734","8"
"25735","0"
"25736","7"
"25737","3"
"25738","0"
"25739","26"
"25740","4"
"25741","1"
"25742","12"
"25743","0"
"25744","0"
"25745","4"
"25746","11"
"25747","4"
"25748","5"
"25749","2"
"25750","2"
"25751","1"
"25752","1"
"25753","1"
"25754","15"
"25755","32"
"25756","8"
"25757","2"
"25758","10"
"25759","5"
"25760","28"
"25761","36"
"25762","1"
"25763","3"
"25764","0"
"25765","5"
"25766","0"
"25767","9"
"25768","5"
"25769","13"
"25770","12"
"25771","5"
"25772","3"
"25773","1"
"25774","9"
"25775","3"
"25776","10"
"25777","38"
"25778","8"
"25779","0"
"25780","12"
"25781","11"
"25782","2"
"25783","1"
"25784","5"
"25785","28"
"25786","6"
"25787","14"
"25788","5"
"25789","1"
"25790","20"
"25791","0"
"25792","22"
"25793","0"
"25794","7"
"25795","0"
"25796","1"
"25797","28"
"25798","25"
"25799","8"
"25800","1"
"25801","29"
"25802","18"
"25803","4"
"25804","7"
"25805","17"
"25806","3"
"25807","5"
"25808","16"
"25809","22"
"25810","5"
"25811","1"
"25812","2"
"25813","31"
"25814","9"
"25815","16"
"25816","1"
"25817","0"
"25818","2"
"25819","1"
"25820","9"
"25821","10"
"25822","22"
"25823","1"
"25824","7"
"25825","8"
"25826","2"
"25827","4"
"25828","4"
"25829","7"
"25830","9"
"25831","0"
"25832","4"
"25833","17"
"25834","13"
"25835","6"
"25836","28"
"25837","0"
"25838","23"
"25839","21"
"25840","16"
"25841","15"
"25842","29"
"25843","14"
"25844","13"
"25845","1"
"25846","16"
"25847","0"
"25848","11"
"25849","2"
"25850","5"
"25851","1"
"25852","4"
"25853","1"
"25854","4"
"25855","0"
"25856","21"
"25857","4"
"25858","12"
"25859","7"
"25860","5"
"25861","16"
"25862","8"
"25863","16"
"25864","0"
"25865","4"
"25866","2"
"25867","9"
"25868","2"
"25869","0"
"25870","25"
"25871","1"
"25872","0"
"25873","4"
"25874","1"
"25875","7"
"25876","3"
"25877","0"
"25878","19"
"25879","1"
"25880","1"
"25881","20"
"25882","12"
"25883","3"
"25884","9"
"25885","1"
"25886","2"
"25887","9"
"25888","1"
"25889","1"
"25890","20"
"25891","5"
"25892","23"
"25893","5"
"25894","4"
"25895","19"
"25896","4"
"25897","10"
"25898","1"
"25899","3"
"25900","21"
"25901","31"
"25902","2"
"25903","2"
"25904","5"
"25905","22"
"25906","1"
"25907","7"
"25908","21"
"25909","29"
"25910","2"
"25911","3"
"25912","0"
"25913","0"
"25914","1"
"25915","0"
"25916","37"
"25917","6"
"25918","14"
"25919","18"
"25920","0"
"25921","3"
"25922","2"
"25923","5"
"25924","26"
"25925","29"
"25926","1"
"25927","4"
"25928","1"
"25929","9"
"25930","0"
"25931","1"
"25932","7"
"25933","1"
"25934","0"
"25935","1"
"25936","5"
"25937","12"
"25938","4"
"25939","15"
"25940","1"
"25941","2"
"25942","16"
"25943","7"
"25944","1"
"25945","0"
"25946","11"
"25947","5"
"25948","2"
"25949","1"
"25950","6"
"25951","10"
"25952","2"
"25953","0"
"25954","3"
"25955","0"
"25956","2"
"25957","0"
"25958","0"
"25959","16"
"25960","21"
"25961","6"
"25962","2"
"25963","20"
"25964","1"
"25965","12"
"25966","18"
"25967","15"
"25968","11"
"25969","22"
"25970","11"
"25971","3"
"25972","2"
"25973","7"
"25974","4"
"25975","19"
"25976","1"
"25977","6"
"25978","2"
"25979","1"
"25980","5"
"25981","7"
"25982","0"
"25983","2"
"25984","1"
"25985","1"
"25986","12"
"25987","1"
"25988","1"
"25989","22"
"25990","6"
"25991","0"
"25992","14"
"25993","7"
"25994","13"
"25995","9"
"25996","17"
"25997","4"
"25998","2"
"25999","6"
"26000","18"
"26001","4"
"26002","3"
"26003","0"
"26004","0"
"26005","5"
"26006","2"
"26007","0"
"26008","4"
"26009","15"
"26010","15"
"26011","5"
"26012","30"
"26013","0"
"26014","14"
"26015","1"
"26016","1"
"26017","16"
"26018","0"
"26019","1"
"26020","2"
"26021","1"
"26022","13"
"26023","22"
"26024","0"
"26025","0"
"26026","1"
"26027","23"
"26028","0"
"26029","4"
"26030","1"
"26031","15"
"26032","7"
"26033","1"
"26034","0"
"26035","4"
"26036","2"
"26037","0"
"26038","11"
"26039","33"
"26040","2"
"26041","5"
"26042","5"
"26043","7"
"26044","22"
"26045","0"
"26046","5"
"26047","2"
"26048","9"
"26049","5"
"26050","1"
"26051","29"
"26052","3"
"26053","27"
"26054","4"
"26055","1"
"26056","27"
"26057","0"
"26058","0"
"26059","11"
"26060","16"
"26061","2"
"26062","6"
"26063","0"
"26064","2"
"26065","4"
"26066","27"
"26067","14"
"26068","0"
"26069","5"
"26070","10"
"26071","3"
"26072","1"
"26073","2"
"26074","6"
"26075","10"
"26076","2"
"26077","27"
"26078","2"
"26079","6"
"26080","9"
"26081","6"
"26082","7"
"26083","1"
"26084","23"
"26085","14"
"26086","1"
"26087","1"
"26088","9"
"26089","9"
"26090","20"
"26091","6"
"26092","1"
"26093","7"
"26094","4"
"26095","10"
"26096","3"
"26097","4"
"26098","7"
"26099","2"
"26100","6"
"26101","5"
"26102","15"
"26103","5"
"26104","11"
"26105","1"
"26106","0"
"26107","3"
"26108","3"
"26109","4"
"26110","7"
"26111","1"
"26112","6"
"26113","1"
"26114","15"
"26115","2"
"26116","2"
"26117","6"
"26118","2"
"26119","27"
"26120","29"
"26121","3"
"26122","19"
"26123","0"
"26124","2"
"26125","4"
"26126","3"
"26127","5"
"26128","0"
"26129","9"
"26130","0"
"26131","1"
"26132","3"
"26133","8"
"26134","10"
"26135","4"
"26136","1"
"26137","18"
"26138","6"
"26139","2"
"26140","2"
"26141","21"
"26142","0"
"26143","9"
"26144","18"
"26145","13"
"26146","23"
"26147","22"
"26148","19"
"26149","0"
"26150","0"
"26151","0"
"26152","0"
"26153","26"
"26154","11"
"26155","12"
"26156","4"
"26157","5"
"26158","6"
"26159","4"
"26160","13"
"26161","1"
"26162","0"
"26163","10"
"26164","2"
"26165","18"
"26166","0"
"26167","1"
"26168","16"
"26169","22"
"26170","4"
"26171","0"
"26172","4"
"26173","1"
"26174","2"
"26175","21"
"26176","2"
"26177","4"
"26178","18"
"26179","18"
"26180","5"
"26181","17"
"26182","9"
"26183","14"
"26184","0"
"26185","8"
"26186","4"
"26187","2"
"26188","4"
"26189","2"
"26190","9"
"26191","0"
"26192","30"
"26193","6"
"26194","0"
"26195","26"
"26196","4"
"26197","5"
"26198","0"
"26199","1"
"26200","1"
"26201","1"
"26202","2"
"26203","1"
"26204","4"
"26205","15"
"26206","18"
"26207","25"
"26208","4"
"26209","0"
"26210","16"
"26211","13"
"26212","1"
"26213","11"
"26214","0"
"26215","0"
"26216","0"
"26217","0"
"26218","16"
"26219","2"
"26220","1"
"26221","6"
"26222","12"
"26223","6"
"26224","0"
"26225","5"
"26226","5"
"26227","2"
"26228","1"
"26229","0"
"26230","5"
"26231","2"
"26232","7"
"26233","18"
"26234","2"
"26235","1"
"26236","0"
"26237","36"
"26238","28"
"26239","22"
"26240","9"
"26241","28"
"26242","6"
"26243","4"
"26244","3"
"26245","3"
"26246","7"
"26247","3"
"26248","13"
"26249","9"
"26250","0"
"26251","6"
"26252","2"
"26253","6"
"26254","6"
"26255","2"
"26256","4"
"26257","3"
"26258","28"
"26259","3"
"26260","4"
"26261","19"
"26262","1"
"26263","23"
"26264","13"
"26265","9"
"26266","12"
"26267","0"
"26268","2"
"26269","1"
"26270","0"
"26271","0"
"26272","18"
"26273","6"
"26274","1"
"26275","7"
"26276","0"
"26277","0"
"26278","20"
"26279","4"
"26280","8"
"26281","2"
"26282","12"
"26283","1"
"26284","1"
"26285","2"
"26286","2"
"26287","3"
"26288","17"
"26289","11"
"26290","0"
"26291","21"
"26292","2"
"26293","0"
"26294","2"
"26295","15"
"26296","16"
"26297","2"
"26298","12"
"26299","1"
"26300","0"
"26301","2"
"26302","18"
"26303","3"
"26304","7"
"26305","1"
"26306","6"
"26307","7"
"26308","15"
"26309","3"
"26310","9"
"26311","28"
"26312","0"
"26313","28"
"26314","1"
"26315","14"
"26316","2"
"26317","31"
"26318","4"
"26319","3"
"26320","7"
"26321","14"
"26322","3"
"26323","3"
"26324","8"
"26325","4"
"26326","2"
"26327","1"
"26328","0"
"26329","5"
"26330","11"
"26331","6"
"26332","4"
"26333","5"
"26334","4"
"26335","2"
"26336","9"
"26337","4"
"26338","4"
"26339","8"
"26340","1"
"26341","1"
"26342","0"
"26343","17"
"26344","0"
"26345","4"
"26346","5"
"26347","19"
"26348","2"
"26349","30"
"26350","2"
"26351","1"
"26352","4"
"26353","2"
"26354","6"
"26355","15"
"26356","9"
"26357","1"
"26358","3"
"26359","9"
"26360","4"
"26361","10"
"26362","2"
"26363","21"
"26364","4"
"26365","1"
"26366","0"
"26367","21"
"26368","30"
"26369","1"
"26370","15"
"26371","4"
"26372","1"
"26373","6"
"26374","2"
"26375","0"
"26376","0"
"26377","22"
"26378","1"
"26379","7"
"26380","0"
"26381","10"
"26382","0"
"26383","7"
"26384","19"
"26385","2"
"26386","7"
"26387","3"
"26388","9"
"26389","6"
"26390","1"
"26391","6"
"26392","10"
"26393","0"
"26394","21"
"26395","7"
"26396","4"
"26397","28"
"26398","0"
"26399","5"
"26400","15"
"26401","1"
"26402","3"
"26403","1"
"26404","3"
"26405","1"
"26406","9"
"26407","5"
"26408","2"
"26409","18"
"26410","11"
"26411","18"
"26412","3"
"26413","9"
"26414","16"
"26415","20"
"26416","2"
"26417","0"
"26418","0"
"26419","1"
"26420","4"
"26421","5"
"26422","2"
"26423","2"
"26424","6"
"26425","0"
"26426","5"
"26427","11"
"26428","22"
"26429","29"
"26430","4"
"26431","4"
"26432","9"
"26433","5"
"26434","4"
"26435","6"
"26436","3"
"26437","1"
"26438","6"
"26439","28"
"26440","4"
"26441","4"
"26442","4"
"26443","28"
"26444","21"
"26445","4"
"26446","4"
"26447","2"
"26448","21"
"26449","0"
"26450","10"
"26451","3"
"26452","6"
"26453","1"
"26454","20"
"26455","5"
"26456","10"
"26457","20"
"26458","1"
"26459","6"
"26460","6"
"26461","11"
"26462","0"
"26463","1"
"26464","1"
"26465","6"
"26466","8"
"26467","0"
"26468","4"
"26469","4"
"26470","1"
"26471","6"
"26472","0"
"26473","6"
"26474","16"
"26475","13"
"26476","0"
"26477","14"
"26478","13"
"26479","16"
"26480","4"
"26481","5"
"26482","1"
"26483","1"
"26484","5"
"26485","1"
"26486","24"
"26487","1"
"26488","1"
"26489","5"
"26490","5"
"26491","3"
"26492","4"
"26493","10"
"26494","1"
"26495","11"
"26496","2"
"26497","1"
"26498","3"
"26499","8"
"26500","2"
"26501","2"
"26502","3"
"26503","1"
"26504","2"
"26505","5"
"26506","18"
"26507","12"
"26508","1"
"26509","7"
"26510","0"
"26511","0"
"26512","2"
"26513","15"
"26514","2"
"26515","2"
"26516","5"
"26517","0"
"26518","1"
"26519","5"
"26520","3"
"26521","2"
"26522","4"
"26523","2"
"26524","1"
"26525","5"
"26526","2"
"26527","18"
"26528","11"
"26529","28"
"26530","1"
"26531","1"
"26532","8"
"26533","22"
"26534","2"
"26535","1"
"26536","20"
"26537","2"
"26538","22"
"26539","4"
"26540","2"
"26541","0"
"26542","0"
"26543","2"
"26544","1"
"26545","9"
"26546","22"
"26547","11"
"26548","6"
"26549","0"
"26550","4"
"26551","2"
"26552","5"
"26553","3"
"26554","0"
"26555","19"
"26556","32"
"26557","19"
"26558","16"
"26559","5"
"26560","0"
"26561","8"
"26562","1"
"26563","6"
"26564","0"
"26565","21"
"26566","4"
"26567","7"
"26568","9"
"26569","1"
"26570","2"
"26571","25"
"26572","3"
"26573","1"
"26574","7"
"26575","5"
"26576","9"
"26577","13"
"26578","3"
"26579","3"
"26580","31"
"26581","16"
"26582","0"
"26583","2"
"26584","2"
"26585","10"
"26586","6"
"26587","1"
"26588","6"
"26589","1"
"26590","2"
"26591","0"
"26592","1"
"26593","2"
"26594","9"
"26595","2"
"26596","9"
"26597","0"
"26598","23"
"26599","25"
"26600","6"
"26601","11"
"26602","29"
"26603","0"
"26604","10"
"26605","26"
"26606","1"
"26607","0"
"26608","1"
"26609","3"
"26610","3"
"26611","5"
"26612","0"
"26613","19"
"26614","1"
"26615","1"
"26616","5"
"26617","21"
"26618","21"
"26619","6"
"26620","5"
"26621","21"
"26622","4"
"26623","4"
"26624","26"
"26625","23"
"26626","4"
"26627","7"
"26628","2"
"26629","2"
"26630","1"
"26631","20"
"26632","4"
"26633","17"
"26634","17"
"26635","34"
"26636","0"
"26637","6"
"26638","14"
"26639","1"
"26640","9"
"26641","2"
"26642","14"
"26643","22"
"26644","0"
"26645","2"
"26646","14"
"26647","0"
"26648","21"
"26649","12"
"26650","0"
"26651","0"
"26652","14"
"26653","2"
"26654","1"
"26655","23"
"26656","0"
"26657","9"
"26658","7"
"26659","10"
"26660","7"
"26661","4"
"26662","8"
"26663","21"
"26664","1"
"26665","2"
"26666","22"
"26667","9"
"26668","2"
"26669","15"
"26670","0"
"26671","7"
"26672","15"
"26673","12"
"26674","28"
"26675","12"
"26676","5"
"26677","14"
"26678","13"
"26679","19"
"26680","6"
"26681","3"
"26682","7"
"26683","16"
"26684","29"
"26685","10"
"26686","6"
"26687","24"
"26688","4"
"26689","4"
"26690","1"
"26691","3"
"26692","10"
"26693","6"
"26694","0"
"26695","26"
"26696","7"
"26697","0"
"26698","12"
"26699","5"
"26700","8"
"26701","26"
"26702","2"
"26703","1"
"26704","3"
"26705","14"
"26706","24"
"26707","2"
"26708","6"
"26709","11"
"26710","0"
"26711","1"
"26712","1"
"26713","4"
"26714","1"
"26715","4"
"26716","7"
"26717","6"
"26718","1"
"26719","2"
"26720","4"
"26721","18"
"26722","3"
